"","CountryName","ISO2","Year","scale20","S_GDPpercapitaUS","S_RealGDPgrowth","S_NetGGdebtGDP","S_GGbalanceGDP","S_NarrownetextdebtCARs","S_CurrentaccountbalanceGDP","ln_S_GDPpercapitaUS","ln_S_GDPpercapitaUS_Z","S_RealGDPgrowth_Z"
"89","Ecuador","EC",2019,5,6114.24976055717,0.0324545790761102,57.3532509247963,-4.38833741381356,162.7246421562,-4.06176518256076,8.71837735221458,-0.726349655172386,-1.06771665858614
"90","Ecuador","EC",2020,5,5962.66514165634,-0.0247920227071358,61.82100626619,-4.6718196630483,159.680241988114,-3.32815047662723,8.6932728315269,-0.768304511432461,-0.641219172714011
"91","Estonia","EE",2015,17,19882.3391344035,0.0619281924970319,1.99650248070225,-0.714842085121323,52.4031501207866,-0.933898871524324,9.8975871359852,0.440742730512507,0.875141162733321
"92","Estonia","EE",2016,17,16865.101763823,-0.151754647689293,8.48875456566122,-2.13169951181671,67.6074831861144,-0.764570299521746,9.73300178150203,0.402273047942944,-0.463552790658716
"93","Estonia","EE",2017,17,17618.0294406411,0.0446441229565029,7.50408684378379,-2.59214327836534,61.861081035447,-0.656005185373772,9.77667805672301,0.446810181179696,0.570485855167145
"94","Estonia","EE",2018,17,19736.9727020804,0.12027129756926,6.15564596454097,-2.53630871859864,56.8997019669898,0.668032707237642,9.89024894266962,0.484934604100804,0.801096915296824
"95","Estonia","EE",2019,17,22458.215187522,0.137875373620737,6.6301079604654,-2.45568729340846,51.4500134468107,-0.154258835369746,10.0194117588624,0.532760843447149,1.17254292466389
"96","Estonia","EE",2020,17,22424.2134636335,-0.00151399938083396,8.8133644850332,-2.34615984790709,52.5743770661581,-1.35763966033878,10.0178966122264,0.541579206399698,-0.0871792287722004
"97","Finland","FI",2015,19,49700.5962635451,0.0109662173170271,24.9480608920311,-3.64051884566766,207.679792759193,-2.1746831149968,10.8137722092672,1.31278472266187,0.0422538795971275
"98","Finland","FI",2016,19,42097.4951255736,-0.152978066855674,28.0159124111682,-3.30875437656538,225.67552435423,-2.03024042866514,10.6477435196955,1.28330635282847,-0.476276201361878
"99","Finland","FI",2017,19,42979.7680482642,0.0209578484434474,29.335843694575,-2.73840654257093,240.834201848323,-3.25570303059109,10.6684847734454,1.30656145669274,0.259916486706811
"100","Finland","FI",2018,19,45508.5218401104,0.0588359106314051,25.9056465382751,-1.55843537371498,261.545723942848,-1.83877394401646,10.7256548805911,1.29544941366151,-0.462635970744561
"101","Finland","FI",2019,19,49284.0046168296,0.0829621052071097,24.9432328368875,-1.73483956862087,223.47597491934,-2.48719828353628,10.8053548574226,1.29337808896982,0.00560070664510415
"102","Finland","FI",2020,19,47887.8223271182,-0.0283293190268599,25.6375277101071,-1.78479184646488,222.345672655704,-2.63105881599321,10.7766165199102,1.29185627974742,-0.725410318466114
"103","Georgia","GE",2015,8,4329.06370680963,0.0328010714599789,38.7075187785618,-4.09487974757545,96.2104522006438,-12.4029048017314,8.37310656362144,-1.01028623086846,0.39910763733636
"104","Georgia","GE",2016,8,3675.05423076118,-0.151074116793359,43.0915652916938,-3.6386023418018,115.231811712038,-14.0113544771315,8.20932316820777,-1.06525767488731,-0.456475352015361
"105","Georgia","GE",2017,8,3774.69998409953,0.0271140905906335,45.5030320098502,-3.8712619182975,123.172729776866,-14.4006802472528,8.23607618411414,-1.03841570935994,0.340635817840403
"106","Georgia","GE",2018,8,3928.13616203058,0.0406485756688968,48.6429251480203,-4.85899559901786,119.659492188014,-10.5727674215507,8.27592033334163,-1.08129468152448,-0.836751516314761
"107","Georgia","GE",2019,9,4205.14362631945,0.070518804049214,50.2055465089066,-4.23253409791962,116.036762052839,-9.50127817040478,8.34406372790447,-1.08860157697937,-0.258827433805321
"108","Georgia","GE",2020,9,4212.04931254584,0.00164219984857938,50.5064884736263,-4.08487606582624,114.224361671911,-8.26711327645731,8.3457045808173,-1.11200511463278,-0.0120585701311572
"109","Guatemala","GT",2015,9,3978.6852119358,0.0539822071353262,34.3800941562387,-5.04752931089124,82.598092098338,-5.70694204544012,8.28870669494146,-1.09061959556429,0.745277472474556
"110","Guatemala","GT",2016,9,4288.01114146029,0.0777457660124838,32.8651779519551,-4.28546743812048,83.9380245171442,-3.31663426643686,8.36357830103558,-0.916686877473779,1.9232236309609
"111","Guatemala","GT",2017,8,4611.13734444725,0.0753557284081403,26.7098061229489,-2.88103628970896,66.351006486096,-0.557636321414439,8.43622981802362,-0.845456474106937,0.973169861225622
"112","Guatemala","GT",2018,8,5013.21822053056,0.0871977662013248,23.9679762823025,-2.75489365030465,52.0502514489086,-0.104541881025796,8.51983334724177,-0.844649116731728,0.12077061915971
"113","Guatemala","GT",2019,8,5224.38577631968,0.0421221551705704,17.880145433484,-2.11970335204147,25.1594012587523,0.335129100490578,8.56109251515156,-0.878566221166186,-0.862274458250176
"114","Guatemala","GT",2020,8,5400.23999750479,0.0336602671996766,17.8137953995148,-2.98684398812217,23.9333748751623,-0.0295550159343954,8.59419867554713,-0.866276196424658,0.750003053042983
"115","Hungary","HU",2015,10,13909.5710494932,0.0397578532879241,78.8532365702023,-3.91075353819407,63.0311334537232,-0.193571984327987,9.5403324468786,0.100701073124213,0.512804469054176
"116","Hungary","HU",2016,11,12333.2266879428,-0.113328035490194,79.9341412780965,-3.22872460193716,60.8505820571943,0.875717912303175,9.42005225599731,0.100855780964063,-0.063920692048595
"117","Hungary","HU",2017,11,12698.515192297,0.0296182429462095,76.517789686167,-2.81293450271923,50.3388595100815,3.24796561871799,9.44924035161935,0.131142021997658,0.373469728262704
"118","Hungary","HU",2018,11,14128.0530581199,0.112575198294838,75.6958250916641,-3.49148626383727,49.5281383938769,0.927290273270116,9.55591767836612,0.160564823235528,0.642787279236997
"119","Hungary","HU",2019,12,15709.5815746349,0.111942424763623,74.0366560746775,-3.7794025861675,48.4153908973592,-2.25989631843825,9.66202609656237,0.186891405130368,0.621451107816612
"120","Hungary","HU",2020,12,16072.3153639575,0.0230899714037129,72.2631490650773,-3.48038476721217,47.738877949325,-2.76436904107428,9.68485352825084,0.212242137722094,0.498419574147376
"121","India","IN",2015,11,1527.58137794817,0.0745659720077161,75.7559006581625,-8.97017017080031,46.7723371362455,-3.31590779076698,7.33144096487916,-2.00176292086372,1.0816842922794
"122","India","IN",2016,11,1554.66108628422,0.0177271788769937,78.4967850410431,-9.25857381536174,48.9907288614494,-3.19747190825217,7.34901284991596,-1.89386536961071,1.29903761611538
"123","India","IN",2017,11,1669.04707564829,0.0735761577704737,78.5646207725317,-9.47797020016021,46.3072351917585,-2.97278504486759,7.42000812916477,-1.82515070248354,0.949836511408788
"124","India","IN",2018,11,1924.48500431841,0.153044172568291,76.3207891121359,-8.98380547724258,37.0061713197851,-3.64602334538211,7.56241368070509,-1.77354222542015,1.47523867578241
"125","India","IN",2019,11,1947.86565042401,0.012149040420234,77.3767295623371,-8.27032822646455,41.8248994537471,-4.10606909025784,7.57448951386926,-1.83337740105247,-1.49922239484412
"126","India","IN",2020,11,2067.27655132736,0.06130345841735,80.3460801739494,-9.27947364677538,44.3062806558524,-4.19764510797427,7.633987344311,-1.8158025500886,1.40793830372673
"127","Indonesia","ID",2015,10,3349.2886755718,-0.0466679280188675,35.7286425321199,-4.64132460279749,122.450725428097,-5.85019287206194,8.1165032666225,-1.25452602131327,-0.899678738892195
"128","Indonesia","ID",2016,10,3211.63766343789,-0.0410985810622623,36.8216225800979,-4.82755083010355,141.821506894785,-4.51806670325973,8.0745362615546,-1.19507765452273,0.687256859199974
"129","Indonesia","ID",2017,11,3454.30625713894,0.0755591443155781,36.0301401746442,-4.3744741673728,132.337776041924,-3.93252458903336,8.14737692215834,-1.12392673116951,0.975837007123679
"130","Indonesia","ID",2018,11,3703.57093780457,0.072160561950892,37.9879551057315,-4.74709269839406,131.766989981353,-4.08862191061899,8.21705275153062,-1.1384082890475,-0.188546379927731
"131","Indonesia","ID",2019,12,3799.96463243355,0.0260272305425633,34.8300915672916,-3.1452876326586,123.60714215568,-4.60494349482607,8.24274703841684,-1.18665348611215,-1.20430194244179
"132","Indonesia","ID",2020,12,4055.44266633663,0.0672316872958552,34.144131720131,-3.35317966730169,124.820497761757,-4.28859546739531,8.30781512614913,-1.14947294547692,1.54903600560119
"133","Ireland","IE",2015,16,55428.999276144,0.0776251672797144,96.2151696322334,-3.97765513224597,338.448325351873,0.603461320395104,10.9228581884198,1.41661478642296,1.13168166443144
"134","Ireland","IE",2016,16,61750.1118263042,0.114039810076108,70.8981613392213,-2.37849837477487,264.945958732445,3.80449910769109,11.0308510654409,1.65229630164314,2.3006772800373
"135","Ireland","IE",2017,16,62657.5436956189,0.0146952263320137,69.2040535412894,-1.39180140262639,239.447252948771,-5.09050490820341,11.045439363221,1.66996664673347,0.177802324220784
"136","Ireland","IE",2018,16,69401.7070654441,0.107635297715905,61.2031915675904,-0.792682818848856,222.248619783339,-0.167677116366685,11.1476667436772,1.70488732799163,0.541172963342997
"137","Ireland","IE",2019,17,78666.4177792685,0.133493988917131,55.0891423496388,-0.288167552006158,202.53153658594,10.0908273710578,11.2729716315118,1.74592660465686,1.07943568607253
"138","Ireland","IE",2020,17,78853.575285061,0.00237912836348619,52.6814356349445,-0.443700058401266,239.502703637021,3.19277954505203,11.2753479342302,1.78503794287916,0.00548105629523126
"139","Italy","IT",2015,11,35087.8289410925,-0.0130322529149599,130.028096993752,-3.56137996515311,239.381229970987,1.09829003471105,10.4656095955059,0.981397071683568,-0.349960523403227
"140","Italy","IT",2016,11,29808.6216051995,-0.150456938921927,130.556965506791,-3.14809217636838,265.524444563412,0.63295882917311,10.3025529462605,0.950836127593796,-0.450056777130378
"141","Italy","IT",2017,12,30463.2322581669,0.0219604469350307,129.906010841375,-3.11587432582019,251.283396462077,1.68508348272941,10.324275735664,0.974724800019726,0.273062343822446
"142","Italy","IT",2018,12,31813.2465948093,0.0443161882889305,130.553628741994,-3.24933893843516,268.414292233262,1.64268042094444,10.3676380416166,0.948099775732301,-0.761308308218988
"143","Italy","IT",2019,12,33863.0294615589,0.0644317410560695,131.208125193193,-3.01939204695023,232.952434437367,1.55200143773765,10.4300791219022,0.930195058562249,-0.388181431402691
"144","Italy","IT",2020,12,32556.0971657075,-0.0385946655285229,131.956898587327,-2.81333333808439,239.68468515316,1.73971160869246,10.3907199470139,0.910253861786092,-0.969735702997301
"145","Kazakhstan","KZ",2015,12,12533.1201250832,-0.0747136111568757,-15.7914146319834,-2.14971216686797,-7.16489463343823,0.917601453279158,9.43613002926863,0.00151927406491358,-1.35803799106025
"146","Kazakhstan","KZ",2016,11,10131.0554775127,-0.191657354561148,-29.9862610677721,-10.166486005026,-27.0163921110322,-5.1398423085461,9.22336078505415,-0.0885875662150985,-0.878536094541992
